id,curbsidePickup,delivery,dineIn,liveMusic,parkingOptions,paymentOptions,outdoorSeating,reservable,restroom,servesBeer,servesBreakfast,servesBrunch,servesCocktails,servesCoffee,servesDessert,servesDinner,servesLunch,servesVegetarianFood,servesWine,takeout,accessibilityOptions,allowsDogs,goodForChildren,goodForGroups,goodForWatchingSports,menuForChildren
ChIJz3UDbnDBl0cRUvm5jCJFWvM,,False,True,False,"{'freeParkingLot': True, 'freeStreetParking': True}","{'acceptsCreditCards': True, 'acceptsDebitCards': True, 'acceptsCashOnly': False, 'acceptsNfc': True}",True,True,True,True,False,False,False,True,True,True,True,False,True,,"{'wheelchairAccessibleParking': True, 'wheelchairAccessibleEntrance': True, 'wheelchairAccessibleSeating': True}",True,True,True,False,
ChIJLSILvsDBl0cRUJmBm8pL2Qk,,False,True,True,"{'freeParkingLot': True, 'freeStreetParking': True}",{'acceptsCashOnly': True},True,,True,True,,,,,,,,,True,False,,True,,True,True,
ChIJcbB_OcTBl0cRb6MmXUl63qE,,True,,,,"{'acceptsDebitCards': True, 'acceptsNfc': True}",,,,,,,,,,,,,,True,,,,,,
ChIJHSvAfN7Bl0cRIkEN8c6-abc,,False,True,False,,{'acceptsCashOnly': True},True,False,,True,,False,False,True,True,True,True,True,False,True,{'wheelchairAccessibleEntrance': True},,True,True,,False
ChIJNX2pD93Bl0cRMC190Q2jYc8,True,True,,,,"{'acceptsDebitCards': True, 'acceptsNfc': True}",,,,,,,,,,,,,,True,,,,,,
ChIJ0xxmHN3Bl0cRIxgI1V_9lfk,,False,True,False,,"{'acceptsCreditCards': True, 'acceptsDebitCards': True, 'acceptsCashOnly': False}",,True,True,True,False,False,,True,True,True,True,True,True,True,,,True,True,False,True
ChIJBQ9qIprBl0cRve8401AztFI,,False,True,,,,,,True,True,,,,True,,,,,True,,,,,True,,
ChIJ7RxH_NzBl0cRZoMcgZQIwHY,,,True,True,,{'acceptsCashOnly': True},False,True,True,True,,,True,,,,,,True,,"{'wheelchairAccessibleParking': False, 'wheelchairAccessibleEntrance': False, 'wheelchairAccessibleRestroom': False}",,,,True,
ChIJQc3EgV_Bl0cRkzAt3YQ48Zo,True,True,True,,,,,,,,,,,,,,,,,True,,,,,,
ChIJuxys6Znrl0cRUiz243dpJ10,,,True,False,,"{'acceptsDebitCards': True, 'acceptsCashOnly': False}",False,,,False,,False,False,False,True,True,True,True,,True,{'wheelchairAccessibleEntrance': True},,,,False,
ChIJQRZcfXHql0cR--2-WrfVIVQ,,True,True,False,{'freeParkingLot': True},"{'acceptsCreditCards': True, 'acceptsDebitCards': True, 'acceptsCashOnly': False}",True,True,True,True,False,False,,True,True,True,True,,True,True,"{'wheelchairAccessibleParking': True, 'wheelchairAccessibleEntrance': True, 'wheelchairAccessibleRestroom': True, 'wheelchairAccessibleSeating': True}",True,True,True,False,True
ChIJX8hK_8HGl0cRXchofQDaYEg,,False,,,{'freeParkingLot': True},"{'acceptsCreditCards': False, 'acceptsDebitCards': False, 'acceptsCashOnly': False, 'acceptsNfc': False}",,,,,,,,,,,,,,,"{'wheelchairAccessibleParking': True, 'wheelchairAccessibleEntrance': True}",,,,,
ChIJDy2UHczHl0cR6MYpv9S87qQ,,False,True,,,"{'acceptsDebitCards': True, 'acceptsCashOnly': False, 'acceptsNfc': True}",,,True,True,,False,,True,,,True,,True,,{'wheelchairAccessibleEntrance': True},,,True,,
ChIJx5XJNMDGl0cRntjcGDp0Nwk,,False,,False,,,,,,,,,,,,,True,,,True,,,True,True,False,
ChIJc8F0g8HGl0cRjrKyiCKuRic,,False,True,,"{'freeParkingLot': True, 'freeStreetParking': True}","{'acceptsDebitCards': True, 'acceptsCashOnly': False, 'acceptsNfc': True}",,,,,True,,,True,,,,,,True,"{'wheelchairAccessibleParking': True, 'wheelchairAccessibleEntrance': True}",,,,,
ChIJH1LSBcTGl0cRxB0FkIRuWjY,,True,True,False,"{'freeParkingLot': True, 'freeStreetParking': True}","{'acceptsCreditCards': True, 'acceptsDebitCards': True, 'acceptsCashOnly': False}",True,True,True,True,False,False,,True,True,True,True,True,True,True,"{'wheelchairAccessibleEntrance': True, 'wheelchairAccessibleSeating': True}",,True,True,False,False
ChIJ2XY0k8bGl0cRCck_pA6K_xA,,False,True,False,"{'freeParkingLot': True, 'freeStreetParking': True}","{'acceptsCreditCards': True, 'acceptsCashOnly': False}",True,True,True,True,False,False,False,True,True,True,True,False,True,True,"{'wheelchairAccessibleEntrance': False, 'wheelchairAccessibleRestroom': False}",True,True,True,False,True
ChIJQZSFIsTGl0cR4tWYHIw-eGI,,False,True,False,{'freeParkingLot': True},"{'acceptsDebitCards': True, 'acceptsCashOnly': False}",True,True,True,True,,False,,True,True,True,True,True,True,True,{'wheelchairAccessibleEntrance': False},True,True,True,,True
ChIJgzcjysDGl0cRIL00RAwD1Bs,True,True,True,False,{'freeStreetParking': True},"{'acceptsCreditCards': True, 'acceptsDebitCards': True, 'acceptsCashOnly': False, 'acceptsNfc': True}",True,True,True,True,False,False,False,True,True,True,True,,True,True,"{'wheelchairAccessibleParking': False, 'wheelchairAccessibleEntrance': True}",True,True,True,False,
ChIJd5pmF8TGl0cR2oKNTaRH6n0,,,,,,"{'acceptsDebitCards': True, 'acceptsCashOnly': False}",True,True,True,,,,,,,,True,True,,True,,,True,,,
ChIJo5p0YADHl0cRtLHiN9LbAQk,,,,False,,,,,,,,,,,,,,,,,,,,,,
ChIJSSYx4QjHl0cRQZ70ET2Rkak,True,False,True,,,"{'acceptsDebitCards': True, 'acceptsCashOnly': False, 'acceptsNfc': True}",,,,,,,,,,,,,,True,,,,,,
ChIJa-2sdszGl0cR4kiFKyyNBV0,,False,True,False,,{'acceptsCashOnly': False},,,True,True,,,,True,,,,,True,,"{'wheelchairAccessibleEntrance': True, 'wheelchairAccessibleRestroom': True}",,False,True,,False
ChIJkx4LMsfHl0cRDn7_BovWdNc,,False,True,False,,,,,True,,,,,True,True,,True,,,True,{'wheelchairAccessibleEntrance': True},,,,False,False
ChIJFSSIOMrGl0cRXpWiFYMh9jQ,,False,True,False,"{'freeParkingLot': True, 'freeStreetParking': True}",{'acceptsCashOnly': False},True,True,True,True,,,,True,True,True,True,False,True,True,"{'wheelchairAccessibleParking': True, 'wheelchairAccessibleSeating': True}",True,True,True,,True
ChIJ1z2RnzjBl0cR7us6Oa90zEw,,,True,False,"{'freeParkingLot': True, 'freeStreetParking': True}","{'acceptsCreditCards': True, 'acceptsCashOnly': False}",True,True,True,True,False,True,True,True,True,True,True,True,True,,"{'wheelchairAccessibleParking': True, 'wheelchairAccessibleSeating': True}",True,True,True,False,True
ChIJBX4b2TzBl0cR3mJOMT2z5M8,True,True,True,False,{'freeParkingLot': True},"{'acceptsCreditCards': False, 'acceptsDebitCards': False, 'acceptsCashOnly': True, 'acceptsNfc': False}",True,True,,False,,True,False,,,True,True,True,False,True,,True,True,,False,True
ChIJqVLelEvBl0cRuNLc_LARAB4,False,False,True,,,"{'acceptsCreditCards': True, 'acceptsDebitCards': True, 'acceptsCashOnly': False, 'acceptsNfc': True}",,True,True,True,,,True,True,True,True,,True,True,,,True,,,,
ChIJT8lv9kHBl0cRfllqAiH_wYA,,True,True,False,,"{'acceptsCreditCards': True, 'acceptsDebitCards': True, 'acceptsCashOnly': False, 'acceptsNfc': True}",False,,True,True,,False,False,True,True,True,True,True,True,True,"{'wheelchairAccessibleEntrance': True, 'wheelchairAccessibleSeating': True}",,True,True,False,False
ChIJ1QgPxkbBl0cRmb450ofQnoI,,False,True,False,,"{'acceptsCreditCards': False, 'acceptsDebitCards': False, 'acceptsCashOnly': True}",True,True,True,True,False,False,,True,True,True,True,,True,True,"{'wheelchairAccessibleParking': False, 'wheelchairAccessibleEntrance': False}",,True,True,False,True
ChIJ0XHIDubBl0cR3wUpOP7xJUA,True,True,True,False,,{'acceptsCashOnly': True},True,True,True,True,,,,True,True,True,True,True,True,True,,,True,True,False,False
ChIJ21Pb4EDBl0cRmDMLqwbYCsU,,False,True,False,,,True,True,True,True,False,False,,True,True,True,True,False,True,,"{'wheelchairAccessibleParking': False, 'wheelchairAccessibleEntrance': False, 'wheelchairAccessibleSeating': False}",True,True,True,,
ChIJ_ffJfEDBl0cR9Ihi62DdiH0,,False,True,False,,,True,True,True,True,False,False,False,True,True,True,True,False,True,,"{'wheelchairAccessibleParking': False, 'wheelchairAccessibleEntrance': False}",,True,True,False,False
ChIJ3U_TL6rBl0cRcvDRzaT-_qk,,False,True,False,,{'acceptsCashOnly': True},,,True,True,,False,,,,True,True,True,,,{'wheelchairAccessibleEntrance': True},,True,,False,
ChIJj3SggEDBl0cR1hvRBbXLTsw,,True,True,,,"{'acceptsCreditCards': True, 'acceptsCashOnly': False}",,,,,,,,,,,,,,True,{'wheelchairAccessibleEntrance': False},True,True,,,
ChIJBbxeP0HBl0cRxt4DwswWXmM,,,,,,"{'acceptsCreditCards': True, 'acceptsCashOnly': False}",,,,,,,,,,,,,,,,,True,,,
ChIJpdUsCj_Bl0cRMmVoAzekQSs,,False,True,False,,"{'acceptsCreditCards': True, 'acceptsDebitCards': True, 'acceptsCashOnly': False, 'acceptsNfc': True}",,True,True,True,False,False,,True,True,True,True,,True,True,"{'wheelchairAccessibleEntrance': True, 'wheelchairAccessibleSeating': True}",,,True,False,False
ChIJFx1Yw0DBl0cRd4SxcPDKNIc,,False,True,False,"{'freeParkingLot': True, 'freeStreetParking': True}","{'acceptsCreditCards': True, 'acceptsDebitCards': True, 'acceptsCashOnly': False, 'acceptsNfc': True}",True,True,True,True,,,True,True,True,True,True,True,True,True,"{'wheelchairAccessibleParking': True, 'wheelchairAccessibleEntrance': True, 'wheelchairAccessibleSeating': True}",,True,True,False,
ChIJQdKKsj_Bl0cRiDhjuXEXfA0,,False,True,False,,"{'acceptsCreditCards': True, 'acceptsDebitCards': True, 'acceptsCashOnly': False, 'acceptsNfc': True}",True,True,True,True,False,False,,True,True,True,True,True,True,True,"{'wheelchairAccessibleEntrance': True, 'wheelchairAccessibleRestroom': False, 'wheelchairAccessibleSeating': True}",True,True,True,False,False
ChIJc1IUjz_Bl0cRl5xoQfKe6Z8,,False,True,False,,"{'acceptsDebitCards': True, 'acceptsCashOnly': False, 'acceptsNfc': True}",True,True,True,True,,False,,True,True,True,True,False,True,True,{'wheelchairAccessibleSeating': True},,True,True,,True
ChIJe2plI0HBl0cRNg6qbCH56XI,,False,True,False,,,,,True,,,,,True,,,True,,,True,,,,,False,
ChIJQcwfGQ3Bl0cR1tUBw3BFRFM,,False,True,False,"{'freeParkingLot': True, 'freeStreetParking': True}","{'acceptsDebitCards': True, 'acceptsCashOnly': False, 'acceptsNfc': True}",True,True,True,True,False,False,True,True,True,True,True,False,True,,"{'wheelchairAccessibleParking': True, 'wheelchairAccessibleEntrance': True, 'wheelchairAccessibleRestroom': True, 'wheelchairAccessibleSeating': True}",True,True,True,False,True
ChIJ6TuzMpXBl0cR2LbE5pPFhJU,,False,True,False,,,True,,True,True,,,,True,,,,,True,,,,,True,,
ChIJS3VhcRfGl0cRsYdk5y9uZEU,,False,True,False,"{'freeParkingLot': True, 'freeStreetParking': True}",,True,True,True,True,False,False,False,True,True,True,True,False,True,True,"{'wheelchairAccessibleParking': True, 'wheelchairAccessibleSeating': True}",True,True,True,False,True
ChIJf3xEmP-eDEERUhKy9Q51MFw,True,False,True,False,"{'freeParkingLot': True, 'freeStreetParking': True}","{'acceptsCreditCards': True, 'acceptsDebitCards': True, 'acceptsCashOnly': False, 'acceptsNfc': True}",True,True,True,True,,False,True,True,True,True,True,False,True,True,"{'wheelchairAccessibleParking': True, 'wheelchairAccessibleEntrance': True, 'wheelchairAccessibleSeating': True}",True,True,True,,
ChIJuSN92UXBl0cRn3ENW8RdADE,,False,True,False,"{'freeParkingLot': True, 'freeStreetParking': True}",,False,True,True,True,False,False,False,True,True,True,True,,True,True,,,True,True,,True
ChIJdQz6QADBl0cRcSwnYcRtepM,,,True,False,,,,,,,,,,,,True,True,,,True,,,True,,False,
ChIJgYOk_03Bl0cRyohzWj__8mA,,False,True,False,"{'freeParkingLot': True, 'freeStreetParking': True}","{'acceptsDebitCards': False, 'acceptsCashOnly': True, 'acceptsNfc': False}",True,True,True,True,True,False,True,True,True,True,True,False,True,True,"{'wheelchairAccessibleEntrance': True, 'wheelchairAccessibleRestroom': False, 'wheelchairAccessibleSeating': True}",True,True,True,False,False
ChIJ9zNe0U_Bl0cRDEdiVheaa-o,,False,True,,,"{'acceptsCreditCards': False, 'acceptsDebitCards': True, 'acceptsCashOnly': False, 'acceptsNfc': True}",,,,,True,,,True,,,,,,True,"{'wheelchairAccessibleParking': True, 'wheelchairAccessibleEntrance': True}",,,,,
ChIJP6z8hmPBl0cRwqZFJqGnBFg,,,True,False,,"{'acceptsDebitCards': True, 'acceptsCashOnly': False}",False,,,,,,,False,True,True,True,True,,True,"{'wheelchairAccessibleParking': True, 'wheelchairAccessibleEntrance': True}",,,,False,False
ChIJ5XhnUE7Bl0cRUDlSEg8TSJw,,True,True,False,"{'freeParkingLot': True, 'freeStreetParking': True}","{'acceptsDebitCards': True, 'acceptsCashOnly': False, 'acceptsNfc': True}",True,True,True,True,,False,,True,True,True,True,True,True,True,"{'wheelchairAccessibleParking': True, 'wheelchairAccessibleSeating': True}",True,True,True,,
ChIJtSp5vkXBl0cRJXcHwNRIpwc,,,,,,"{'acceptsDebitCards': True, 'acceptsNfc': True}",,,True,,,,,,,,,,,,,,,,,
ChIJWQ91hlrBl0cRmWyJnEFtG-o,True,False,True,False,"{'freeParkingLot': True, 'freeStreetParking': True}","{'acceptsDebitCards': True, 'acceptsCashOnly': False, 'acceptsNfc': True}",True,True,True,True,False,False,,True,True,True,True,True,True,True,"{'wheelchairAccessibleParking': True, 'wheelchairAccessibleRestroom': True, 'wheelchairAccessibleSeating': True}",True,True,True,False,True
ChIJu8vFbPTBl0cRMuSuBfiTh-A,,False,True,False,"{'freeParkingLot': True, 'freeStreetParking': True}",,,True,True,True,,False,False,True,True,True,True,,True,True,{'wheelchairAccessibleEntrance': False},,True,True,False,True
ChIJ-1owjhrGl0cRgrqjk3VrIn8,True,True,True,False,,,False,True,,True,False,False,,,True,True,True,True,True,True,"{'wheelchairAccessibleParking': False, 'wheelchairAccessibleEntrance': False, 'wheelchairAccessibleRestroom': False, 'wheelchairAccessibleSeating': False}",,True,,,False
ChIJRYObKhvGl0cRVaj7aS9BE-g,False,False,True,False,"{'freeParkingLot': True, 'freeStreetParking': True}","{'acceptsCreditCards': True, 'acceptsDebitCards': True, 'acceptsCashOnly': False, 'acceptsNfc': True}",True,True,True,True,False,False,,True,True,True,True,True,True,True,"{'wheelchairAccessibleParking': True, 'wheelchairAccessibleEntrance': False, 'wheelchairAccessibleRestroom': False, 'wheelchairAccessibleSeating': True}",,True,True,False,True
ChIJ7wlcKAbHl0cR9xidqjNIL5E,False,,True,False,{'freeStreetParking': True},"{'acceptsDebitCards': True, 'acceptsCashOnly': False, 'acceptsNfc': True}",False,False,True,False,,False,False,,True,True,True,False,False,True,"{'wheelchairAccessibleParking': False, 'wheelchairAccessibleEntrance': False, 'wheelchairAccessibleSeating': False}",,True,,,False
ChIJ58habdLHl0cRVamOuUF9hw8,,False,True,False,"{'freeParkingLot': True, 'freeStreetParking': True}",{'acceptsCashOnly': False},,True,True,True,,,,True,True,True,True,,True,True,,,,True,,False
ChIJ2WPOJAnHl0cRNbjWtJTrguk,False,False,True,,,"{'acceptsDebitCards': True, 'acceptsCashOnly': False, 'acceptsNfc': True}",,,True,,,,,True,,,,,,True,"{'wheelchairAccessibleParking': True, 'wheelchairAccessibleEntrance': True, 'wheelchairAccessibleRestroom': True, 'wheelchairAccessibleSeating': True}",,,,,
ChIJ24gAhRrGl0cRjspaZoy7rfo,,False,True,,{'freeStreetParking': True},"{'acceptsDebitCards': True, 'acceptsCashOnly': False, 'acceptsNfc': True}",,,,,True,,,True,,,,,,True,{'wheelchairAccessibleEntrance': True},,,,,
ChIJsyzGMabHl0cRblPavYO9kkk,,False,True,,"{'freeParkingLot': True, 'freeStreetParking': True}","{'acceptsDebitCards': True, 'acceptsCashOnly': False, 'acceptsNfc': True}",True,True,True,True,,,,True,True,True,True,,True,True,"{'wheelchairAccessibleParking': True, 'wheelchairAccessibleEntrance': True, 'wheelchairAccessibleSeating': True}",,True,True,False,
ChIJyezsOnjGl0cRpQbg8p_wHVc,True,False,True,False,"{'freeParkingLot': True, 'freeStreetParking': True}","{'acceptsCreditCards': True, 'acceptsDebitCards': True, 'acceptsCashOnly': False, 'acceptsNfc': True}",True,True,True,True,False,False,True,True,True,True,True,True,True,True,"{'wheelchairAccessibleEntrance': False, 'wheelchairAccessibleSeating': True}",True,True,True,False,True
ChIJe_SzfXnGl0cRCulbpseud3E,,False,True,False,{'freeStreetParking': True},,True,True,True,True,,False,False,True,True,True,True,False,True,True,{'wheelchairAccessibleEntrance': False},True,True,True,,
ChIJtZA2_XDGl0cRHWmCqbQso50,,True,True,False,,{'acceptsCashOnly': False},False,,False,,,False,,,,True,True,,,True,"{'wheelchairAccessibleParking': True, 'wheelchairAccessibleEntrance': True}",,,,False,False
ChIJEawsCXnGl0cRnZxGOAPx3V0,,,,False,,"{'acceptsCreditCards': False, 'acceptsDebitCards': False, 'acceptsCashOnly': True, 'acceptsNfc': False}",False,,,True,,,,,False,,,True,True,True,{'wheelchairAccessibleEntrance': False},,True,,,
ChIJ-z9HD3nGl0cR9tmO1tQF5M8,,True,,,,"{'acceptsDebitCards': True, 'acceptsNfc': True}",,,,,,,,,,,,,,True,"{'wheelchairAccessibleParking': False, 'wheelchairAccessibleEntrance': False}",,,,,
ChIJhTRKQ3nGl0cRU0TLs34ENhA,,True,True,False,,,False,,True,False,,False,False,True,,True,True,False,False,True,"{'wheelchairAccessibleParking': False, 'wheelchairAccessibleEntrance': False, 'wheelchairAccessibleRestroom': False, 'wheelchairAccessibleSeating': False}",,True,True,False,False
ChIJn2hphH3Gl0cRPKaGSpUOhYc,,False,True,False,"{'freeParkingLot': True, 'freeStreetParking': True}","{'acceptsCreditCards': True, 'acceptsDebitCards': True, 'acceptsCashOnly': False, 'acceptsNfc': True}",True,True,True,True,False,False,True,True,True,True,True,False,True,True,"{'wheelchairAccessibleParking': True, 'wheelchairAccessibleEntrance': True, 'wheelchairAccessibleRestroom': True, 'wheelchairAccessibleSeating': True}",True,True,True,False,True
ChIJC4JaXA7Gl0cRUVzKAHjAuOw,,False,True,False,,,,,,True,,,,True,,,,False,,True,{'wheelchairAccessibleParking': True},,True,True,,False
ChIJBVXHMcHHl0cRs5OKzdk0gY4,,False,True,False,,,,,True,True,,False,,True,,,,,True,,,,True,True,,
ChIJhSj_OoTGl0cRTq9Ltimhk5g,True,False,True,False,"{'freeParkingLot': True, 'freeStreetParking': True}","{'acceptsCreditCards': True, 'acceptsDebitCards': True, 'acceptsCashOnly': False, 'acceptsNfc': True}",True,True,True,True,False,False,False,True,True,True,True,False,True,True,"{'wheelchairAccessibleParking': True, 'wheelchairAccessibleEntrance': True, 'wheelchairAccessibleSeating': True}",True,True,True,False,True
ChIJGePGOoTGl0cREsvyWs6VhoM,,False,True,False,"{'freeParkingLot': True, 'freeStreetParking': True}",{'acceptsCashOnly': False},,True,True,True,,,,True,True,True,True,,True,,{'wheelchairAccessibleParking': True},,True,True,,
ChIJzVaIYgDEl0cRbdd1jXA1DEY,True,,True,False,"{'freeParkingLot': True, 'freeStreetParking': True}","{'acceptsCreditCards': True, 'acceptsDebitCards': True, 'acceptsCashOnly': False, 'acceptsNfc': True}",True,True,True,True,False,False,True,True,True,True,True,True,True,True,"{'wheelchairAccessibleParking': True, 'wheelchairAccessibleEntrance': False, 'wheelchairAccessibleSeating': True}",True,True,True,False,True
ChIJTWcwojTHl0cRk1kUgB7RM0k,,True,True,False,"{'freeParkingLot': False, 'paidParkingLot': False, 'freeStreetParking': True, 'paidStreetParking': False, 'valetParking': False, 'freeGarageParking': False, 'paidGarageParking': False}","{'acceptsCreditCards': False, 'acceptsDebitCards': False, 'acceptsCashOnly': True, 'acceptsNfc': False}",,,True,True,,,True,True,True,True,True,True,True,True,"{'wheelchairAccessibleParking': True, 'wheelchairAccessibleEntrance': False, 'wheelchairAccessibleRestroom': False, 'wheelchairAccessibleSeating': False}",,True,True,True,True
ChIJB3v-YqvGl0cRni8Q96MbycM,,True,True,False,"{'freeParkingLot': True, 'freeStreetParking': True}",{'acceptsCashOnly': False},True,True,True,True,,False,,True,True,True,True,False,True,True,"{'wheelchairAccessibleParking': True, 'wheelchairAccessibleEntrance': True, 'wheelchairAccessibleSeating': True}",,True,True,False,True
ChIJbZwf133Fl0cRNZWZCJ-3S7E,,False,True,False,,,,,,,,,,,,,,,,True,{'wheelchairAccessibleParking': True},,,,False,
ChIJgVy7hQDEl0cRKCrX9hz-kqU,,,True,False,"{'freeParkingLot': True, 'freeStreetParking': True}",,,True,True,True,False,False,False,True,True,True,True,True,,True,"{'wheelchairAccessibleEntrance': False, 'wheelchairAccessibleRestroom': False}",,True,True,False,False
ChIJUUFjXADEl0cRvZX9ogkSdbY,,True,True,False,"{'freeParkingLot': True, 'freeStreetParking': True}",,,False,True,True,False,False,,True,True,True,True,False,False,True,"{'wheelchairAccessibleEntrance': False, 'wheelchairAccessibleRestroom': False}",,,True,False,False
ChIJfw08c2_Bl0cR2axRTDcHbUM,True,True,True,False,"{'freeParkingLot': True, 'freeStreetParking': True, 'valetParking': False}","{'acceptsCreditCards': True, 'acceptsDebitCards': True, 'acceptsCashOnly': False, 'acceptsNfc': True}",,True,True,True,False,False,True,True,True,True,True,True,True,True,"{'wheelchairAccessibleParking': True, 'wheelchairAccessibleEntrance': True, 'wheelchairAccessibleSeating': True}",,True,True,False,False
ChIJw6bqbFXBl0cRnBq8peH41ZA,,False,True,False,"{'freeParkingLot': True, 'freeStreetParking': True}","{'acceptsCreditCards': True, 'acceptsDebitCards': True, 'acceptsCashOnly': False, 'acceptsNfc': True}",True,True,True,True,True,True,,True,True,True,True,,True,True,,,True,True,False,
ChIJbaq_dRHDl0cRPgXlCko5I4k,,False,False,False,,"{'acceptsCreditCards': True, 'acceptsDebitCards': True, 'acceptsCashOnly': False, 'acceptsNfc': True}",False,True,,True,,False,,,True,True,True,,,True,,,,,False,False
ChIJgbImCVXBl0cRb0VnaUYoF58,True,True,False,False,"{'freeParkingLot': True, 'freeStreetParking': True}",,False,,False,True,False,False,False,,,True,True,,,True,"{'wheelchairAccessibleParking': False, 'wheelchairAccessibleEntrance': True, 'wheelchairAccessibleRestroom': False, 'wheelchairAccessibleSeating': False}",False,True,,False,False
ChIJ8e1mE1XBl0cRyrLwTTIdxBM,,,True,False,,{'acceptsCashOnly': False},,True,True,True,,,,True,True,True,True,,True,True,{'wheelchairAccessibleParking': True},,,True,,
ChIJC6lT8lPBl0cRWQJHeW911Pc,,False,True,False,"{'freeParkingLot': True, 'freeStreetParking': True}",{'acceptsCashOnly': True},False,True,True,True,False,False,False,True,True,True,True,True,True,True,"{'wheelchairAccessibleParking': True, 'wheelchairAccessibleEntrance': True, 'wheelchairAccessibleSeating': True}",True,True,True,False,True
ChIJ1Z-7nQDEl0cRM7ii1Tn1Cm0,,False,True,,,"{'acceptsCreditCards': False, 'acceptsDebitCards': True, 'acceptsCashOnly': False, 'acceptsNfc': True}",,,,,True,,,,,,,,,True,{'wheelchairAccessibleEntrance': True},,,,,
ChIJs6IpEKLDl0cRRSgO4B9fCbU,,,,,,"{'acceptsCreditCards': True, 'acceptsCashOnly': False}",,,,,,,,,,,,,,,{'wheelchairAccessibleParking': True},,True,,,
ChIJA1Tm6QnGl0cRK1BA4TMeEso,,False,True,False,"{'freeParkingLot': True, 'freeStreetParking': True}",,False,,True,,,False,,,False,True,True,,,True,"{'wheelchairAccessibleParking': True, 'wheelchairAccessibleEntrance': True}",,True,True,False,False
ChIJt86iGg-fDEERGDlkU922IC0,,False,True,,"{'freeParkingLot': True, 'freeStreetParking': True}","{'acceptsCreditCards': False, 'acceptsDebitCards': True, 'acceptsCashOnly': False, 'acceptsNfc': True}",,,,,True,,,True,,,,,,True,"{'wheelchairAccessibleParking': True, 'wheelchairAccessibleEntrance': True}",,,,,
ChIJNbAoE-DFl0cRnbwaoNI7v2E,,False,True,False,"{'freeParkingLot': True, 'freeStreetParking': True}","{'acceptsCreditCards': True, 'acceptsDebitCards': True, 'acceptsCashOnly': False, 'acceptsNfc': True}",True,True,True,True,False,False,True,True,True,True,True,True,True,True,"{'wheelchairAccessibleParking': True, 'wheelchairAccessibleEntrance': True, 'wheelchairAccessibleSeating': True}",True,True,True,False,True
ChIJLbj-ZHXGl0cRSJ6ndRHSC0A,,False,True,,,,,,True,True,,,,True,,True,,,True,,,,,True,,
ChIJAQAQ4d_Fl0cRH3zRWXTvoYQ,,False,True,False,{'freeStreetParking': True},,,,,,,,,,,,,False,,True,{'wheelchairAccessibleParking': True},,True,,,
ChIJtWgKWNjFl0cRuFoShVSSMOI,,False,True,False,"{'freeParkingLot': True, 'freeStreetParking': True}","{'acceptsCashOnly': False, 'acceptsNfc': True}",True,True,True,True,False,False,True,True,True,True,True,True,True,True,"{'wheelchairAccessibleParking': True, 'wheelchairAccessibleEntrance': True, 'wheelchairAccessibleRestroom': True, 'wheelchairAccessibleSeating': True}",True,True,True,False,True
ChIJOVo1iSzEl0cR2qF_ey6z8D0,,False,True,False,"{'freeParkingLot': True, 'freeStreetParking': True}","{'acceptsCreditCards': True, 'acceptsDebitCards': True, 'acceptsCashOnly': False, 'acceptsNfc': True}",True,True,True,True,False,False,True,True,True,True,True,False,True,True,"{'wheelchairAccessibleParking': True, 'wheelchairAccessibleEntrance': True, 'wheelchairAccessibleSeating': True}",True,True,True,False,True
ChIJEfTyWwDEl0cRZdj73y42QSQ,,False,True,False,"{'freeParkingLot': True, 'freeStreetParking': True}",,False,False,,False,,False,False,False,False,True,True,False,,True,"{'wheelchairAccessibleParking': True, 'wheelchairAccessibleEntrance': True, 'wheelchairAccessibleSeating': True}",,,,False,False
ChIJu6wJ7gTEl0cRxB9sDtwVr3g,,,,,,"{'acceptsCreditCards': True, 'acceptsCashOnly': False}",,,,,,,,,,,,,,,"{'wheelchairAccessibleParking': True, 'wheelchairAccessibleEntrance': True}",,True,,,
ChIJswEtaAHEl0cRDDesLqpJPEk,,False,True,,,,,,True,,,,,True,,,,,,,,,,True,,
ChIJ5x1z0f7Dl0cREOKGuRXMpso,,False,True,False,,,True,True,True,True,,,,,,,,,True,,{'wheelchairAccessibleEntrance': True},True,,True,False,
ChIJSwP2jtLDl0cRx5ijhQSt9s4,True,,True,False,"{'freeParkingLot': True, 'freeStreetParking': True}","{'acceptsCreditCards': True, 'acceptsDebitCards': True, 'acceptsCashOnly': False, 'acceptsNfc': True}",True,True,True,True,False,False,True,True,True,True,True,False,True,True,"{'wheelchairAccessibleParking': True, 'wheelchairAccessibleEntrance': False, 'wheelchairAccessibleSeating': True}",True,True,True,False,True
ChIJjZb86IvRnUcRHXD1XFOAhgQ,,,True,False,,"{'acceptsDebitCards': True, 'acceptsCashOnly': False, 'acceptsNfc': True}",True,True,True,True,False,False,False,True,True,True,True,True,,True,"{'wheelchairAccessibleEntrance': True, 'wheelchairAccessibleSeating': True}",,True,True,False,False
ChIJraCa9DTRnUcRiOH4uxcCBuQ,,False,True,,{'freeParkingLot': True},"{'acceptsDebitCards': True, 'acceptsCashOnly': False}",True,True,True,True,,,True,True,True,True,True,True,True,True,"{'wheelchairAccessibleEntrance': True, 'wheelchairAccessibleSeating': True}",True,True,True,False,
