,review_id,restaurant_id,author,review_date,scraping_date,stars,language,review_text
19263,23734,ChIJm7waYdT6mUcRxPFyE982gE0,AF K,vor 4 Jahren,2025-01-06,4.0,,
19264,23735,ChIJm7waYdT6mUcRxPFyE982gE0,Ganze 6zeichenmann,vor 4 Jahren,2025-01-06,4.0,,
19265,23736,ChIJm7waYdT6mUcRxPFyE982gE0,Matteo Ventrella,vor 5 Jahren,2025-01-06,4.0,,
19266,23737,ChIJbxg5UNT6mUcRY_RPFW_mgjg,Torben Kumpf,vor 4 Wochen,2025-01-06,4.0,de,"Ein Restaurant mit klassisch schwäbisch-deutscher Küche. Das Ambiente ist ebenfalls schön klassisch eingerichtet und lässt jeden Schwaben heimisch fühlen. Das Essen kam sehr schnell und der Service war top. Preis Leistungsverhältnis ist okay. Mein einziger Kritikpunkt ist, dass man merkt dass das Essen nur aufgewärmt wird, und zumindest bei mir, deswegen nicht so frisch geschmeckt hat. Trotzdem ein solides Restaurant."
19267,23738,ChIJbxg5UNT6mUcRY_RPFW_mgjg,Micha „Xotil“,vor 5 Monaten,2025-01-06,5.0,de,"Ein tolles Restaurant super zum draußen sitzen.

Das Personal sehr freundlich.

Das essen etwas gehobener Preis riesen Auswahl auf der Karte.

Portionen aber riesig und geschmacklich auf jeden Fall volle 5 Sterne wert.

Wenn ich nochmal in Tübingen sein sollte ist dies das Restaurant meiner Wahl."
19268,23739,ChIJbxg5UNT6mUcRY_RPFW_mgjg,Gracy Tulio,vor 2 Monaten,2025-01-06,4.0,de,"Von außen sieht es ziemlich unscheinbar aus. Drin ist es wie eine typische Kneipe eingerichtet. Die Bedienung war etwas langsam, aber er war auch alleine. Dass Essen kam relativ schnell zu und. Soßen gabs nur in diesen Plastiktüten (wie beim Imbiss), was echt nicht so sein muss. Zum Essen das Schnitzel hatte eine gute Größe und die Pommes waren gut. Das Entrecote war Medium, zart und saftig. Die Medaillons waren auch saftig und mit der Pilzsoße und Spätzle gut abgeschmeckt. Alles in allem war’s ein gutes deutsches Essen."
19269,24087,ChIJbxg5UNT6mUcRY_RPFW_mgjg,Regina Okun,vor 8 Monaten,2025-01-06,5.0,,
19270,23740,ChIJbxg5UNT6mUcRY_RPFW_mgjg,Mister W,vor 6 Tagen,2025-01-06,4.0,de,"Das Essen war Durchschnitt bis gut. Mein Cordon Bleu war Durchschnitt (Käse / Schinken gehören in nicht auf das Schnitzel). Die Spätzle und das Entrecote meiner Begleitung inkl. Beilage waren gut.
Die Portionen sind XXL/der Preis ist dafür mehr als fair.

Das Ambiente ist ok, kein Highlight aber auch nicht total einfach und alt.

Der Service ist perfekt, ein junger Mann bedient rennend auf deutsch / Italienisch/ Englisch sämtliche Nationalitäten die reinkommen und das waren bei unserem Besuch sehr viel unterschiedliche die teilweise auch keine der Sprachen gesprochen haben die er konnte. Das hat ihm sehr viel Zeit unnötig geraubt. Er blieb immer höflich und erhöhte sein Tempo. Der Mann ist ein Servicesegen.

Ich würde insgesamt 3,7 Sterne geben wenn es gehen würde."
19271,23741,ChIJbxg5UNT6mUcRY_RPFW_mgjg,Maike Bäsel,vor 2 Monaten,2025-01-06,5.0,de,"Rustikales, sehr leckeres Restaurant mit einem sehr netten Kellner (an dieser Stelle liebe Grüße an Bernd von den Pfälzern).
Wir waren zwei Abende hintereinander zum Abendessen dort, so lecker hat alles geschmeckt.
Der Schwäbische Zwiebelrostbraten mit Spätzel, einfach Weltklasse.
Ich habe noch nie so eine leckere Soße gegessen, die Qualität des Fleisches 100% und den Garpunkt auch perfekt getroffen.
Wer gute Schwäbische Hausmannskost in einem rustikalen Lokal mit nettem Kellner sucht, dem kann ich die krumme Brücke zu 100% empfehlen."
19272,23742,ChIJbxg5UNT6mUcRY_RPFW_mgjg,Oliver Hund,vor 5 Monaten,2025-01-06,2.0,de,"Das Essen war garn nicht schlecht
Aber eine Portion Spätzle mit Soß für 15,20 finde ich absolut übertrieben
Wir hatten eine Portion bestellt und 2 bezahlt
Das Jägerschnitzel mit Spätzle und Salat war dagegen fast ein Schnäppchen"
19273,23743,ChIJbxg5UNT6mUcRY_RPFW_mgjg,SIMEZA,vor 2 Monaten,2025-01-06,5.0,de,"Sehr nettes Restaurant,sehr freundlicher wirt und leckeres Essen. Alles in allem empfehlenswert."
19274,23744,ChIJbxg5UNT6mUcRY_RPFW_mgjg,Florian Salinovic,vor 3 Monaten,2025-01-06,4.0,de,"Wirklich gutes bürgerliches Essen. Das Schnitzel war echt gut, die Rahmsoße umso besser. Hat sich gelohnt. Gerne mal wieder!"
19275,23745,ChIJbxg5UNT6mUcRY_RPFW_mgjg,r. wae,vor 4 Monaten,2025-01-06,5.0,de,"sehr schön gelegen, leckeres essen und nette bedienung.

da wir grossen hunger hatte bekamen wir unser essen auch etwas vorm regulären küchenöffnungstermin ... danke"
19276,23746,ChIJbxg5UNT6mUcRY_RPFW_mgjg,Indira,vor 2 Monaten,2025-01-06,5.0,de,"Es schmeckt jedes Mal ganz und gar famos.
Da ich meinen KiBa gerne etwas verdünnt trinke wurde der für mich zum Preis von einem mit echtem Leitungswasser auf 3 Gläser gestreckt! Eine ganz und gar nicht selbstverständliche Sache, ich war hocherfreut!

Die Portionen könnten etwas größer sein, aber nur weil ich ein Vielfraß bin und es wirklich sehr lecker ist!"
19277,23747,ChIJbxg5UNT6mUcRY_RPFW_mgjg,Holger K.,vor einem Jahr,2025-01-06,5.0,de,"Sehr lecker , Ambiente und Service . Alles sehr gut.
Mein Entrecôte von der Wochenkarte war eher eine sehr kleine Portion.

Getestet und sehr gut:
Cevapcici
Schnitzel Natur
Cordon bleue

Übrigens: Kartenzahlung ist möglich!!"
19278,23748,ChIJbxg5UNT6mUcRY_RPFW_mgjg,Nadine Berrez,vor 4 Jahren,2025-01-06,3.0,de,"Haben neulich hier zu Mittag gegessen, leider waren die Bedingungen überfordert und es hat sehr lange gebraucht bis die Bestellung kam , leider  keine Kinderkarte .Der Salatteller war frisch jedoch viel aus der Konserve,Rotkraut Weißkohl selbst der Kartoffelsalat ,alles eingelegt. Die Spätzle waren früher besser und großer, trotzdem schmackhaft. Die Bratkartoffeln leider mit Speck das war aus der Karte nicht zu erlesen. Einmalig ist die nette Umgebung,Freundlich sind sie"
19279,23749,ChIJbxg5UNT6mUcRY_RPFW_mgjg,Timo Walz,vor einem Jahr,2025-01-06,4.0,de,Rustikales Lokal mit klassischer Karte. Preise gehen klar. Nur die Portionen fallen bei den  verschiedenen Gerichte sehr unterschiedlich aus. Grad noch 4⭐️
19280,23750,ChIJbxg5UNT6mUcRY_RPFW_mgjg,Andreas Kopke,vor 3 Wochen,2025-01-06,4.0,de,"Alles okay ... gutes Essen zu fairen Preisen, lockerer & authentischer Service, Ambiente passt. Und alles in toller historischer Altstadt von Tübingen, die echt Mega sehenswert ist!"
19281,23751,ChIJbxg5UNT6mUcRY_RPFW_mgjg,Krisztina Csapó,vor 3 Monaten,2025-01-06,1.0,de,"Leider kann ich keine gute Bewertung schreiben. Das Restaurant hat eine schöne, angenehme Atmosphäre, aber das Essen ist schrecklich. Wir haben drei verschiedene Gerichte bestellt, alle drei waren aus gleichen Fleisch, geschmacklos und so zäh, dass ich nicht runterschlucken konnte."
19282,23752,ChIJbxg5UNT6mUcRY_RPFW_mgjg,Rahel Talayman,vor einem Monat,2025-01-06,4.0,de,Das Essen schmeckt ehrlich sehr sehr gut. Toll angerichtet und wird relativ schnell serviert. Der Service war einwandfrei. Vielen Dank!
19283,23753,ChIJbxg5UNT6mUcRY_RPFW_mgjg,Alexander Dobry,vor 5 Jahren,2025-01-06,4.0,de,"Eines der wenigen Restaurants die am Sonntag ab 11.00 für uns als Familie geöffnet hatten. Das Restaurant ist klein, gut überschaubar, die Speisekarte übersichtlich mit Angeboten zu Steaks und schwäbischen Gerichten. Uns schmeckten die Spätzle mit Linsen und das Rumpsteak. Statt der Pfeffersoße ist es wohl eher mit Kräuterbutter zu empfehlen. Der Espresso war schmackhaft. Die Rechnung war gefühlt hoch und ich hätte sie gern mit Karte bezahlt."
19284,23754,ChIJbxg5UNT6mUcRY_RPFW_mgjg,o2balu,vor 2 Jahren,2025-01-06,5.0,de,"Der Standort in der Innenstadt ist sehr schön.
Das Essen und das Bier waren sehr lecker.

Die Bedienung war sehr nett, die Kellner konnte aber nur englisch.  Sollte heutzutage aber kein Problem mehr darstellen.

Von mir aus eine klare Empfehlung zum Cordon bleu Art des Hauses mit Pfeffer Soße."
19285,23755,ChIJbxg5UNT6mUcRY_RPFW_mgjg,Gina Str,vor einem Jahr,2025-01-06,5.0,de,"Sehr leckeres Essen, mein Rinderfilet war auf den Punkt gebraten und die Folienkartoffeln mit Dip waren mega lecker 😋 tolle Qualität und sehr ansprechend angerichtet! Das Ambiente war echt gemütlich. Es liegt mitten in der Altstadt an einem kleinen Bach. Das Servicepersonal war super freundlich und zuvorkommend! Es wurde immer gefragt ob alles ok ist oder ob wir noch etwas benötigen. Wir kommen gerne wieder wenn wir mal wieder in Tübingen sind 🤗"
19286,23756,ChIJbxg5UNT6mUcRY_RPFW_mgjg,Elina,vor 3 Jahren,2025-01-06,5.0,de,"Die Bedienung ist sehr freundlich und trotz das viel zutun war, haben wir sehr zackig unser Essen gehabt.
Das Essen war frisch, hat sehr gut geschmeckt und war sehr schön angerichtet.
Wir kommen gerne wieder. :)"
19287,23757,ChIJbxg5UNT6mUcRY_RPFW_mgjg,Erik G.,vor 5 Monaten,2025-01-06,5.0,de,Sehr leckeres Essen sowie freundlicher und schneller Service.
19288,23758,ChIJbxg5UNT6mUcRY_RPFW_mgjg,Ki Schä,vor 3 Jahren,2025-01-06,5.0,de,"Letzte Woche besuchte ich mit meiner Freundin dieses Restaurant.. Wir waren zu Besuch in Tübingen und hatten Lust auf richtig schwäbische Küche.. Durch Zufall stießen wir auf dieses wunderschöne Restaurant.. Schön gelegen in einer ruhigen Gegend konnten wir draußen Platz nehmen.. Die Bedienung war sehr freundlich obwohl sie allein war und es echt viel zu tun gab.. Zu essen gab es für uns jeweils Maultaschen.. Was soll ich sagen habe bisher noch nie so saftige leckere Maultaschen gegessen!
Preislich gesehen ist das alles auch mehr als Ordnung..
Wenn wir wieder in Tübingen sein sollten werden wir selbstverständlich wieder dort einkehren 🙂"
19289,23802,ChIJbxg5UNT6mUcRY_RPFW_mgjg,Sieglinde Bagg,vor 6 Monaten,2025-01-06,5.0,de,"Ein schöner Ort in Esslingen,gelegen an einem Bach und Fachwerkhäusser"
19290,23759,ChIJbxg5UNT6mUcRY_RPFW_mgjg,Hans Werner Felkel,vor 5 Monaten,2025-01-06,1.0,de,"Wir wollten zum Mittag nur etwas trinken und eine Suppe essen. Dann kam der Kellner, Wir erwarten, dass sie schon eine Hauptspeise bestellen. Ansonsten tut es uns leid.  Dann halt nicht, so etwas hab ich noch nicht erlebt!"
19291,23760,ChIJbxg5UNT6mUcRY_RPFW_mgjg,Tina Herzog,vor 3 Jahren,2025-01-06,5.0,de,Urige gemütliches schwäbisches Restaurant. Da wird mit Herz und von Hand gearbeitet. Die gute Stimmung in der Küche und im Service überträgt sich. Guter Tipp bringt reichlich Hunger mit. Immer wieder gerne!
19292,23761,ChIJbxg5UNT6mUcRY_RPFW_mgjg,Marie Sailer,vor einem Jahr,2025-01-06,4.0,de,"Haben uns noch gewundert das der Kellner nichts aufschreibt bei der Bestellung. Tja und so kam es das statt Pommes Spätzle auf dem Teller gewesen sind (Spätzle sind selbstgemacht). Der Fehler wurde vom Kellner aufgenommen und hat mir ein kleines Schälchen gebracht ohne zusätzlich die Pommes auf die Rechnung zu stellen. Für jemand der Spätzle leider nicht immer verträgt war es sehr ärgerlich. Die Schweinemedaillons sind gut. Das Personal ist freundlich. Was mir nicht ganz gepasst hat ist die Deko auf dem Teller... Pesto gehört zum Italiener oder mindestens zu Nudelgerichte nicht zu Schweinemedaillons oder anderes.
Die Ambiente ist toll und ruhig."
19293,23762,ChIJbxg5UNT6mUcRY_RPFW_mgjg,Jochen Stoll,vor 3 Monaten,2025-01-06,5.0,de,"Sehr netter Kellner und schnelle Bedienung. Der Zwiebelrostbraten und der Salat waren sehr lecker.
Hier werden wir öfters hingehen."
19294,23763,ChIJbxg5UNT6mUcRY_RPFW_mgjg,Volker Herb,vor 3 Jahren,2025-01-06,3.0,de,"sehr freundliche Bedienungen, Preislich im Mittelfeld gelegen, wenngleich der Gute Beilagensalat mit  4,50€ eher teuer ist. Geschmacklich und von der Zusammenstellung jedoch gut schmeckt.
Das Jäger-Schnitzel ist groß und zart, die Spätzle fast wie selbst gemacht 👍, nur die Soße war fad, mit Binder zu stark eingedickt und fast Geleeartig- nicht Gut.
Mit dem Paprikaschnitzel verhällt es sich gleich, jedoch war die Paprikasoße viel zu nichts schmeckend, zu Fad und dünnflüssig. Es besteht aber durchaus Potenzial in der Küche."
19295,23764,ChIJbxg5UNT6mUcRY_RPFW_mgjg,Iris Timm,vor einem Jahr,2025-01-06,5.0,de,"Gemütliches Restaurant mit leckerem Essen.
Service, Preis/ Leistung war alles prima!"
19296,23765,ChIJbxg5UNT6mUcRY_RPFW_mgjg,Yvonne Nesti,vor 5 Monaten,2025-01-06,2.0,de,"Die Schnitzel sind praktisch alle gleich, nur mit verschiedenen Zutaten überbacken. Ein Cordon Blue ist ein paniertes Schmetterlingsschnitzel mit Käse und Schinken überbacken. Die Spätzle sind total wässrig, sind wahrscheinlich vorgekocht und dann noch einmal in heißes Wasser gegeben, kurz anbraten wäre besser! Die Soße, die man extra bestellen muss und unglaubliche 5,50 Euro kostet, schmeckt leider wie Päckchen Soße. Die Pommes sind lecker. Leider gibt es bei den doch recht hohen Preisen nicht mal einen kleinen Beilagensalat.
Der Service ist sehr sehr gut und alle Angestellten sind sehr freundlich.
Leider muss man vor den Toiletten Schlange stehen, wenn etwas mehr los ist da es nur eine Toilette für jedes Geschlecht gibt."
19297,23766,ChIJbxg5UNT6mUcRY_RPFW_mgjg,Tom Fischer,vor 6 Jahren,2025-01-06,4.0,de,"Ein wirklich schön gelegenes Lokal in der Tübinger Fußgängerzone. Gegenüber dem Lokal gibt es auch einen sehr großen Außenberech der zum Essen oder etwas zum trinken einlädt.
Wir waren hier mit dem Betrieb mit etwas über 20 Personen, darauf waren sie wohl trotz Anmeldung nicht so wirklich vorbereitet.
Unser Tisch besetzt mit 7 Personen und ein weiterer Tisch mit 6 Personen hat zuerst sein Essen bekommen. Auch bei den Getränken gab es schon eine große Wartezeit für den 10Personen Tisch. Die bekamen ihr Essen als wir fertig waren, deshalb hier ganz klar der Punkt Abzug. Auch die Nachspeisen konnten nicht geliefert werden da zu wenig Ware da war, eigentlich ein NoGo.
Die Qualität des Steaks dagegen war Top und auf den Punkt bei allen auch das restliche Essen war sehr gut und die Portionen ausreichend. Auch das Thema Soße wurde super gelöst und auch lecker und ausreichend gelöst.
Wenn die ersten Punkte gepasst hätten, wäre es eine glatte 5 geworden so eher 3-4, schade.
Trotz allem eine Empfehlung kann man hier ruhigen gewissens ausprechen."
19298,23767,ChIJbxg5UNT6mUcRY_RPFW_mgjg,Silke Schäfer,vor einem Jahr,2025-01-06,5.0,de,"Klein aber oho!
Sehr gutes Speiselokal. Geschmacklich und Qualität stimmte.
Ich habe mich für ein Schnitzel paniert mit Spargel und Käse überbacken entschieden mit guten Pommes. Die Pfefferrahmsauce musste auch noch dazu. Deftige Hausmannskost.
Sehr gerne wieder."
19299,23768,ChIJbxg5UNT6mUcRY_RPFW_mgjg,Peter Heilig,vor 4 Monaten,2025-01-06,5.0,de,"Ein im hessischen Exil lebender Schwabe muss jede Gelegenheit nutzen, die Gerichte zu essen, dir er seit Jahrzehnten nicht mehr bekommen hat. Das Restaurant haben wir bei einem Stadtrundgang entdeckt und ich habe sofort die sauren Nierle mit Bratkartoffeln auf der Tagesempfehlung entdeckt. Wir saßen schön im freien an der krummen Brücke, das Personal war aufmerksam und freundlich, die Nierle gut. Schee war's, g'schmeckt hot's, guat isch's gwä!"
19300,23769,ChIJbxg5UNT6mUcRY_RPFW_mgjg,Markus Ober,vor 4 Monaten,2025-01-06,5.0,de,"Schöner Platz,  top Essen"
19301,23770,ChIJbxg5UNT6mUcRY_RPFW_mgjg,Bianca Landmann,vor 2 Monaten,2025-01-06,3.0,de,"Tagesessen: Bandnudeln mit Pfifferlingen und Weinsauce  war leider nicht lecker, Pfifferlinge waren aus dem Glas und die Sauce mit sehr säuerlichen Wein. Für 21€ teuerer Spaß. Das Pfefferschnitzel von meinem Mann war lecker."
19302,23771,ChIJbxg5UNT6mUcRY_RPFW_mgjg,Arthur „Nobody“ Hellmis,vor einem Jahr,2025-01-06,3.0,de,"Gut bürgerliche Küche!
Das Essen sieht sehr gut aus ist aber geschmacklich nicht der Renner.
Das ganze rundet der Hohe Preis nach unten ab."
19303,23772,ChIJbxg5UNT6mUcRY_RPFW_mgjg,Dietmar Walker,vor 10 Monaten,2025-01-06,5.0,de,"23.02.24 Wow Wow Wow. Ein Geheimtipp. Urige Kneipe mit einem der besten Rinderfiletsteaks der Gegend.
Alles auf den Punkt, Super Knusprig, tolle Aromen. Die Wedges perfekt. Salatsoße genau richtig. Nette Bedienung. Alles fürs Auge sehr schön hergerichtet.
Also ich komme ab jetzt öfters. Auch das Cordonbleu war wie gemalt. Schmeckte super. Ich würde am liebsten 6 Sterne geben.

Am 25.03.2021 nach Tübingen (11 Km), Corona getestet. Bummel gemacht. Es macht SOOO viel Spaß trotz Corona wieder zu Bummeln. Die Krumme Brücke gefunden. Platz bekommen, Wir also ich 63 und meine Frau 59 Jahre alt, haben uns wie zwei kleine Kinder gefreut. Endlich wieder Essen gehen. Ich habe Rinderrostbraten, meine Frau Gyros bestellt. Was soll ich sagen? Es war sehr gut. Das Wetter war schön. Die Bedienung witzig und Originell. Also kann man wirklich empfehlen."
19304,23773,ChIJbxg5UNT6mUcRY_RPFW_mgjg,E MP,vor 2 Jahren,2025-01-06,4.0,de,Ein uriges Restaurant in Tübingen. Wurden sehr nett empfangen und durften uns ein Platz aussuchen. Wir waren zum Mittagessen dort. Haben auch einen Mittagstisch den wir gerne nahmen. Es gab einmal Linsen mit Spätzle und Saitenwürstle. Das andere Essen war Rahmschnitzel mit Pommes. Wurden sehr schnell und super nett bedient und die Wartezeit aufs Essen war auch ok. Geschmacklich war es gut. Mein Schnitzel war etwas dünn und deswegen etwas trocken trotz Soße. Aber war trotzdem gut. Linsen waren sehr gut. Getränke aus meiner Sicht etwas teuer aber wir sind in Tübingen und denke das ist normal. Trotzdem empfehlenswert und ein Besuch wert da man noch gute schwäbische Küche bekommt.
19305,23826,ChIJbxg5UNT6mUcRY_RPFW_mgjg,Leana Fink,vor 4 Monaten,2025-01-06,5.0,de,Ich habe Penne mit Räucherlachs gegessen… Sehr lecker!!..Das Personal ist sehr freundlich.
19306,23774,ChIJbxg5UNT6mUcRY_RPFW_mgjg,Stefanie B.,vor 4 Jahren,2025-01-06,5.0,de,"Wir sind eigentlich eher zufällig dort gelandet. Total leckeres Essen tolle Auswahl super günstig und nur zu empfehlen.
Auch mit der Bedienung hatten wir Glück. Sehr nett und zuvorkommend. Bei unserem nächsten Besuch in Tübingen werden wir hier wieder reinschauen."
19307,23775,ChIJbxg5UNT6mUcRY_RPFW_mgjg,Andreas Koch,vor 6 Monaten,2025-01-06,5.0,de,"Eine sehr schöne urige Gaststätte.
Das Essen hat eine Spitzen Qualität.
Service ist zuvorkommend.
Bei schönem Wetter werden auch Tische am Kanal der Brücke angeboten.
5 Punkte sind hier völlig richtig."
19308,23776,ChIJbxg5UNT6mUcRY_RPFW_mgjg,Thorsten Debler,vor 4 Jahren,2025-01-06,2.0,de,"Nach 22 Minuten erhielten wir unsere Getränke. Zur Essensbestelung sind wir gar nicht gekommen. Nach mehrmaligem auffordern um eine Bestellung aufzugeben, sind wir nach einer Stunde Wartezeit wieder ohne was zu essen gegangen. Einen Stern gibt es für die romantische Altstadt in der sich das Restaurant befindet.
Vielleicht hatte die Bedienung einfach nur einen verdammt schlechten Tag.  Aber sowas hab ich wirklich schon lange nicht mehr erlebt"
19309,23777,ChIJbxg5UNT6mUcRY_RPFW_mgjg,Rainer Brehm,vor 7 Monaten,2025-01-06,5.0,de,"Super leckeres Essen und freundlicher Service.  Meine Frau bekam zuerst das Essen nicht so, wie sie es bestellt hatte. Kein Problem sprach der Ober und flux,  war die korrigierte Speise auf dem Tisch.
So muss dass laufen.  Dort wo Kommunikation geschieht passiert halt auch mal ein Fehler.  Das ist nicht schlimm,  wichtig ist wie man mit diesen Fehlern umgeht. Hier war das vorbildlich.  TipTop wir kommen wieder."
19310,23778,ChIJbxg5UNT6mUcRY_RPFW_mgjg,André Issel,vor 3 Jahren,2025-01-06,4.0,de,Sehr nette Bedienungen und auch das Entrecote mit Bratkartoffeln und Weinsauce war sehr gut! Allerdings war der Nizza Salat etwas lieblos und hätte durchaus etwas besser zubereitet werden können. Dagegen war das Omlett wieder gut. Alles in allem zu empfehlen und der Punktabzug nur wegen dem Salat!
19311,23779,ChIJbxg5UNT6mUcRY_RPFW_mgjg,Sonja Kollhoff,vor 5 Monaten,2025-01-06,1.0,de,"Preis/Leistungsverhältnis ungenügend
Ein Salat Athen 12,90 €
gem. Salat ohne was Besonderes, mit 2 kleinen geschnittenen grünen Oliven und 40 g Feta
Brot extra 2,00€
Sitzplatz im Freien i.O. Personal
Freundlich
Kein Grund mehr hinzugehen"
19312,23780,ChIJbxg5UNT6mUcRY_RPFW_mgjg,Zimon,vor 4 Monaten,2025-01-06,1.0,de,"Rumpsteak ohne Salat am Anfang... bei dem Preis...
leider konnte ich das gleich nicht essen weil es wie eine Schuh Sohle war...
für die turis geht das noch aber die Feinschmecker sollten woanders hin"
19313,23781,ChIJbxg5UNT6mUcRY_RPFW_mgjg,Becky,vor 6 Monaten,2025-01-06,5.0,de,Super gutes Essen und sehr große Portionen. Bedienungen waren seht höflich und zuvorkommend. Wir würden wieder kommen 💐
19314,23782,ChIJbxg5UNT6mUcRY_RPFW_mgjg,Fritz Bockstaller,vor 6 Monaten,2025-01-06,5.0,de,Einfach gute ehrliche schwäbische Küche bei der man auch richtig satt wird bei passendem Ambiente! Servicepersonal war auch sehr freundlich und zuvorkommend. Vielen Dank dafür!
19315,23783,ChIJbxg5UNT6mUcRY_RPFW_mgjg,jacqueline kaiser,vor 6 Monaten,2025-01-06,5.0,de,Mega leckeres Essen. Sehr guter und schneller Service. Ambiente hat mir auch sehr gefallen. Ich kann die Schnitzel auf jeden Fall weiter empfehlen.
19316,23784,ChIJbxg5UNT6mUcRY_RPFW_mgjg,oliver truncali,vor 5 Jahren,2025-01-06,5.0,de,"In Tübingen die beste schwäbische Küche, supergut und sehr freundlich,man kann auch im Freien an der krummen Brücke essen ..."
19317,23785,ChIJbxg5UNT6mUcRY_RPFW_mgjg,Sebastian Farr,vor einem Jahr,2025-01-06,5.0,de,Schon lange nicht mehr so lecker gegessen! Danke dafür.! Beim nächsten Besuch in Tübingen auf jeden Fall wieder!!!
19318,23786,ChIJbxg5UNT6mUcRY_RPFW_mgjg,Danny Jauer,vor 6 Monaten,2025-01-06,5.0,de,Sehr leckeres Essen und guter Service 😎😎😎
19319,23787,ChIJbxg5UNT6mUcRY_RPFW_mgjg,Yee Guan Chew,vor 2 Jahren,2025-01-06,1.0,de,"Überteuert. Langsamer Service und unfreundliches Personal. Das Essen schmeckt fade. 0 Stern eigentlich!! Nur Bargeld!!! Bitte halten Sie kleine Münzen bereit, denn sie haben nie genug Wechselgeld, das habe ich an vielen Tischen festgestellt, auch an unserem."
19320,23788,ChIJbxg5UNT6mUcRY_RPFW_mgjg,Gabriella Aigbovbiosa,vor 2 Jahren,2025-01-06,4.0,de,"Gepflegtes kleines Gasthaus, toller Service und feines Essen. Haben uns wohlgefühlt."
19321,23789,ChIJbxg5UNT6mUcRY_RPFW_mgjg,Katrin,vor einem Jahr,2025-01-06,4.0,de,Bei einem Ausflug dort eingekehrt. Sehr nette Bedienung und leckeres Essen.  Empfehlenswert
19322,23790,ChIJbxg5UNT6mUcRY_RPFW_mgjg,Alexandra Haefner,vor 2 Monaten,2025-01-06,5.0,de,Uriges Restaurant mit sehr leckerem schwäbischen Essen. Vor allem das panierte Putenschnitzel mit Pommes!
19323,23791,ChIJbxg5UNT6mUcRY_RPFW_mgjg,Henning S,vor 5 Monaten,2025-01-06,5.0,de,"Sehr schöner Ort, direkt inmitten der historischen Altstadt, im Sommer mit  Außenbewirtschaftung auf einem kleinen Platz neben der Krummen Brücke. Malerisch & Lecker"
19324,23792,ChIJbxg5UNT6mUcRY_RPFW_mgjg,Michael Zoschenz,vor einem Jahr,2025-01-06,5.0,de,"wir sind durch Zufall hier angekommen, wurden nett empfangen und freundlich bedient. der salat und das essen waren super, der espresso im nachgang klasse!
DANKE"
19325,23793,ChIJbxg5UNT6mUcRY_RPFW_mgjg,Harry Keck,vor 3 Jahren,2025-01-06,5.0,de,"Sehr lecker gegessen und überaus freundlich bedient worden. Speisekarte mit reichlich Auswahl an guten Gerichten. Wir hatten die Leber und die Gemüseplatte, jeweils mit Bratkartoffeln und waren sehr zufrieden.
Im Innenbereich gilt 2G."
19326,23794,ChIJbxg5UNT6mUcRY_RPFW_mgjg,- T,vor 7 Monaten,2025-01-06,4.0,de,Sehr sehr lecker und freundliche Bedienung!
19327,23795,ChIJbxg5UNT6mUcRY_RPFW_mgjg,R R,vor 4 Jahren,2025-01-06,5.0,de,"Sehr gemütlich.. gute Speisenauswahl.. nette, aufmerksame Bedienung.. Preis -Leistung Top"
19328,23796,ChIJbxg5UNT6mUcRY_RPFW_mgjg,Klaus Sirch,vor 2 Jahren,2025-01-06,4.0,de,"Gut bürgerliches Restaurant in der Altstadt in Nähe des Rathauses. Nettes Ambiente,  freundlicher Service und gutes günstiges Essen. Komme gerne wieder. Hunde sind willkommen."
19329,23797,ChIJbxg5UNT6mUcRY_RPFW_mgjg,Wolfgang Martin,vor einem Jahr,2025-01-06,5.0,de,"Leckeres essen, kreativ angerichtet. Preislich im mittleren Segment. Preise für Bier ok. Allerdings für Weissweinschorle 6,10€, sorry, das ist außerhalb jediglichem vernünftigen Preisrahmen."
19330,23798,ChIJbxg5UNT6mUcRY_RPFW_mgjg,Manfred „Manfred“ Klein,vor 3 Monaten,2025-01-06,5.0,de,War zum ersten Mal in Tübingen und bin mit dem Essen super zufrieden gewesen.
19331,23799,ChIJbxg5UNT6mUcRY_RPFW_mgjg,Alfons Hansmeier,vor 7 Monaten,2025-01-06,4.0,de,Uriges Restaurant. Gutes und reichliches Essen. Freundliches Personal.
19332,23800,ChIJbxg5UNT6mUcRY_RPFW_mgjg,Michael S.,vor einem Jahr,2025-01-06,5.0,de,"Ein wunderbar uriges Lokal. Man wird freundlich begrüßt. Die Speisekarte ist umfangreich, jedoch ohne, dass man sich darin verliert.
Die Speisen werden frisch und selbst zubereitet. Persönlich habe ich schon viele unterschiedliche Speisen gegessen und war stets sehr zufrieden.
Bei einem Besuch in Tübingen darf ein Mittag- oder Abendessen in diesem Lokal nicht fehlen."
19333,23801,ChIJbxg5UNT6mUcRY_RPFW_mgjg,R.,vor 3 Jahren,2025-01-06,5.0,de,Flädlesuppe und Bandnudeln mit Kürbissoße und Parmesan – beide exzellent.
19334,24088,ChIJbxg5UNT6mUcRY_RPFW_mgjg,Emanuele_ Z,vor 9 Monaten,2025-01-06,5.0,,
19335,23803,ChIJbxg5UNT6mUcRY_RPFW_mgjg,Tanja Dettinger,vor 3 Jahren,2025-01-06,5.0,de,"Der Service war sehr, sehr freundlich.  Die Cevapcici waren super lecker 😋. Wir kommen gerne wieder.  Bitte auf jeden Fall reservieren."
